Bib Number,Race Type,Experienced,Dog Lover
10867,21.1,False,True
10868,1.0,True,False
10869,21.1,False,False
10870,10.0,False,True
10871,10.0,False,True
10872,10.0,False,True
10873,1.0,True,False
10874,21.1,False,False
10875,1.0,False,True
10876,21.1,False,False
10877,10.0,False,True
10878,5.0,False,False
10879,10.0,False,False
10880,10.0,False,False
10881,21.1,False,False
10882,5.0,False,False
10883,10.0,False,False
10884,21.1,False,True
10885,21.1,False,False
10886,21.1,True,False
10887,5.0,True,False
10888,21.1,False,False
10889,10.0,False,False
10890,5.0,False,False
10891,21.1,True,False
10892,21.1,False,False
10893,21.1,False,False
10894,1.0,True,False
10895,21.1,True,True
10896,5.0,False,False
10897,21.1,True,False
10898,21.1,False,False
10899,10.0,False,True
10900,21.1,False,False
10901,21.1,False,False
10902,21.1,False,True
10903,10.0,False,False
10904,21.1,False,False
10905,5.0,False,False
10906,10.0,False,True
10907,21.1,False,False
10908,21.1,True,True
10909,21.1,False,False
10910,10.0,False,False
10911,10.0,False,False
10912,5.0,True,False
10913,5.0,False,False
10914,21.1,False,False
10915,10.0,False,False
10916,21.1,False,False
10917,5.0,True,False
10918,1.0,False,False
10919,21.1,False,False
10920,5.0,False,False
10921,21.1,False,False
10922,10.0,False,False
10923,21.1,True,False
10924,10.0,False,False
10925,21.1,False,False
10926,21.1,False,False
10927,21.1,False,False
10928,5.0,True,False
10929,5.0,False,False
10930,21.1,True,False
10931,21.1,False,False
10932,10.0,False,True
10933,10.0,True,False
10934,10.0,False,False
10935,10.0,True,False
10936,21.1,False,False
10937,21.1,False,False
10938,21.1,False,False
10939,21.1,False,False
10940,10.0,False,False
10941,10.0,True,False
10942,21.1,False,False
10943,21.1,False,True
10944,21.1,True,False
10945,10.0,True,False
10946,21.1,False,False
10947,10.0,False,True
10948,21.1,True,True
10949,5.0,True,False
10950,10.0,True,False
10951,5.0,False,True
10952,10.0,True,False
10953,10.0,False,False
10954,21.1,True,False
10955,21.1,True,True
10956,21.1,False,False
10957,21.1,False,False
10958,10.0,False,False
10959,5.0,False,False
10960,5.0,False,True
10961,10.0,True,False
10962,21.1,True,False
10963,5.0,False,True
10964,21.1,False,False
10965,1.0,True,False
10966,1.0,False,False
10967,10.0,False,True
10968,1.0,False,False
10969,5.0,False,True
10970,10.0,False,True
10971,21.1,False,False
10972,10.0,True,True
10973,10.0,False,False
10974,10.0,False,False
10975,10.0,True,False
10976,10.0,False,False
10977,1.0,True,False
10978,1.0,False,False
10979,10.0,False,False
10980,1.0,False,False
10981,5.0,False,False
10982,10.0,False,False
10983,1.0,False,False
10984,10.0,True,False
10985,21.1,False,False
10986,1.0,False,False
10987,21.1,False,False
10988,10.0,True,False
10989,21.1,False,False
10990,10.0,False,False
10991,5.0,False,False
10992,5.0,False,False
10993,21.1,False,False
10994,21.1,False,False
10995,10.0,False,False
10996,21.1,False,True
10997,21.1,False,False
10998,21.1,False,False
10999,10.0,False,False
11000,21.1,False,False
11001,21.1,False,False
11002,21.1,False,True
11003,10.0,False,False
11004,10.0,False,True
11005,21.1,True,False
11006,21.1,False,False
11007,10.0,False,False
11008,1.0,True,False
11009,21.1,False,False
11010,21.1,True,False
11011,21.1,False,False
11012,5.0,False,False
11013,10.0,False,True
11014,21.1,False,False
11015,21.1,False,False
11016,5.0,True,False
11017,1.0,True,False
11018,1.0,False,False
11019,21.1,True,False
11020,10.0,False,False
11021,21.1,False,False
11022,5.0,False,False
11023,21.1,False,False
11024,21.1,False,False
11025,21.1,True,True
11026,10.0,False,True
11027,21.1,False,False
11028,21.1,False,False
11029,21.1,False,True
11030,5.0,False,False
11031,10.0,True,False
11032,21.1,False,True
11033,21.1,True,True
11034,21.1,False,False
11035,21.1,True,False
11036,21.1,True,True
11037,21.1,False,False
11038,10.0,True,True
11039,10.0,False,False
11040,21.1,False,True
11041,21.1,False,False
11042,21.1,False,False
11043,10.0,False,False
11044,21.1,False,False
11045,5.0,False,False
11046,1.0,False,True
11047,21.1,True,False
11048,10.0,True,True
11049,10.0,False,False
11050,5.0,False,False
11051,21.1,False,False
11052,5.0,True,True
11053,21.1,True,False
11054,21.1,False,False
11055,10.0,False,False
11056,10.0,False,False
11057,21.1,False,False
11058,1.0,False,False
11059,21.1,True,True
11060,21.1,False,False
11061,21.1,True,True
11062,10.0,True,False
11063,21.1,False,False
11064,21.1,False,False
11065,21.1,False,False
11066,10.0,False,False
11067,10.0,False,False
11068,10.0,False,False
11069,1.0,False,True
11070,10.0,False,False
11071,21.1,False,False
11072,10.0,False,False
11073,5.0,False,False
11074,5.0,True,False
11075,10.0,True,False
11076,21.1,False,False
11077,10.0,False,False
11078,1.0,False,False
11079,10.0,True,False
11080,21.1,False,True
11081,21.1,False,True
11082,21.1,False,False
11083,21.1,False,False
11084,21.1,False,False
11085,21.1,False,False
11086,21.1,False,True
11087,21.1,False,True
11088,21.1,False,False
11089,21.1,False,False
11090,10.0,True,False
11091,1.0,False,False
11092,21.1,True,False
11093,21.1,False,False
11094,1.0,False,False
11095,21.1,False,False
11096,21.1,False,False
11097,10.0,False,False
11098,5.0,False,True
11099,21.1,False,False
11100,10.0,False,False
11101,1.0,True,True
11102,10.0,False,False
11103,21.1,True,False
11104,1.0,False,False
11105,10.0,False,False
11106,10.0,True,False
11107,10.0,False,True
11108,5.0,False,False
11109,10.0,False,False
11110,1.0,True,False
11111,10.0,True,False
11112,10.0,False,False
11113,21.1,False,False
11114,10.0,True,False
11115,10.0,False,False
11116,10.0,False,False
11117,1.0,False,False
11118,5.0,False,False
11119,21.1,False,False
11120,10.0,False,False
11121,10.0,False,False
11122,10.0,False,True
11123,10.0,False,False
11124,5.0,False,False
11125,10.0,False,False
11126,10.0,False,False
11127,21.1,False,True
11128,10.0,True,False
11129,1.0,False,False
11130,21.1,False,False
11131,1.0,False,False
11132,21.1,True,False
11133,21.1,True,False
11134,1.0,False,False
11135,10.0,False,False
11136,21.1,False,False
11137,21.1,False,True
11138,5.0,True,False
11139,1.0,True,False
11140,21.1,False,False
11141,21.1,False,False
11142,10.0,False,False
11143,10.0,False,True
11144,10.0,False,False
11145,5.0,False,False
11146,5.0,True,False
11147,21.1,False,True
11148,21.1,False,False
11149,10.0,True,False
11150,21.1,False,False
11151,21.1,False,False
11152,5.0,False,True
11153,21.1,False,False
11154,10.0,False,False
11155,21.1,False,False
11156,21.1,False,False
11157,21.1,False,False
11158,21.1,True,False
11159,21.1,False,False
11160,5.0,False,False
11161,21.1,False,False
11162,10.0,False,True
11163,5.0,True,False
11164,21.1,False,False
11165,10.0,False,True
11166,10.0,True,True
11167,10.0,False,False
11168,1.0,False,False
11169,10.0,True,True
11170,5.0,False,False
11171,10.0,False,False
11172,10.0,False,False
11173,10.0,False,True
11174,10.0,False,False
11175,10.0,False,False
11176,10.0,False,False
11177,21.1,False,False
11178,10.0,False,False
11179,10.0,False,False
11180,21.1,False,False
11181,10.0,False,False
11182,10.0,False,False
11183,21.1,True,True
11184,21.1,False,False
11185,21.1,False,False
11186,21.1,False,True
11187,10.0,True,False
11188,5.0,True,False
11189,21.1,False,False
11190,5.0,False,False
11191,21.1,True,False
11192,5.0,False,False
11193,21.1,False,True
11194,21.1,False,False
11195,21.1,False,False
11196,10.0,False,False
11197,1.0,True,True
11198,10.0,False,True
11199,10.0,False,False
11200,21.1,False,False
11201,21.1,False,False
11202,10.0,False,False
11203,10.0,False,False
11204,21.1,True,False
11205,10.0,False,False
11206,21.1,False,False
11207,10.0,True,False
11208,21.1,True,True
11209,21.1,True,False
11210,10.0,False,False
11211,10.0,False,False
11212,21.1,False,False
11213,10.0,True,True
11214,1.0,False,False
11215,1.0,False,True
11216,21.1,False,False
11217,21.1,False,False
11218,5.0,False,False
11219,10.0,False,False
11220,21.1,False,False
11221,5.0,False,True
11222,1.0,True,False
11223,21.1,False,False
11224,21.1,False,False
11225,1.0,True,False
11226,21.1,False,False
11227,21.1,True,False
11228,5.0,True,True
11229,10.0,False,False
11230,21.1,False,True
11231,5.0,False,False
11232,10.0,False,True
11233,10.0,True,False
11234,21.1,True,False
11235,5.0,False,True
11236,21.1,False,False
11237,21.1,False,False
11238,10.0,False,False
11239,21.1,False,False
11240,21.1,True,False
11241,10.0,False,False
11242,10.0,False,False
11243,21.1,False,False
11244,21.1,False,False
11245,21.1,True,True
11246,5.0,False,False
11247,21.1,True,False
11248,5.0,True,False
11249,21.1,False,False
11250,10.0,False,True
11251,10.0,True,False
11252,10.0,False,False
11253,21.1,True,False
11254,21.1,False,False
11255,10.0,True,False
11256,10.0,False,False
11257,21.1,True,False
11258,5.0,False,False
11259,5.0,False,False
11260,21.1,False,False
11261,21.1,False,False
11262,10.0,False,True
11263,10.0,False,False
11264,21.1,False,False
11265,10.0,False,False
11266,5.0,False,False
11267,21.1,False,False
11268,5.0,False,False
11269,21.1,False,False
11270,21.1,False,False
11271,10.0,True,True
11272,10.0,False,True
11273,21.1,False,False
11274,10.0,True,False
11275,5.0,False,False
11276,21.1,False,True
11277,21.1,True,False
11278,10.0,False,False
11279,1.0,True,False
11280,21.1,True,True
11281,1.0,False,False
11282,10.0,False,False
11283,10.0,False,False
11284,21.1,False,False
11285,21.1,False,True
11286,21.1,False,False
11287,21.1,True,False
11288,1.0,False,False
11289,10.0,False,False
11290,10.0,False,False
11291,21.1,False,False
11292,10.0,True,False
11293,21.1,False,True
11294,21.1,False,False
11295,10.0,False,False
11296,10.0,False,False
11297,10.0,False,False
11298,21.1,True,False
11299,10.0,False,False
11300,10.0,False,False
11301,21.1,False,False
11302,21.1,False,False
11303,21.1,False,False
11304,10.0,False,False
11305,10.0,True,False
11306,10.0,True,False
11307,10.0,False,False
11308,21.1,False,False
11309,21.1,False,True
11310,21.1,False,False
11311,10.0,False,True
11312,5.0,False,False
11313,21.1,False,False
11314,10.0,False,False
11315,1.0,True,True
11316,5.0,False,False
11317,10.0,False,False
11318,10.0,False,False
11319,21.1,False,False
11320,21.1,False,False
11321,10.0,True,True
11322,1.0,False,True
11323,21.1,False,False
11324,10.0,True,False
11325,10.0,False,False
11326,10.0,False,False
11327,21.1,False,False
11328,21.1,False,False
11329,1.0,True,False
11330,10.0,False,False
11331,21.1,False,False
11332,21.1,False,False
11333,21.1,False,False
11334,5.0,False,False
11335,10.0,True,True
11336,10.0,False,False
11337,21.1,False,False
11338,1.0,False,True
11339,10.0,True,False
11340,10.0,False,False
11341,21.1,False,False
11342,21.1,False,False
11343,10.0,False,False
11344,10.0,False,False
11345,1.0,False,True
11346,21.1,True,False
11347,10.0,True,False
11348,5.0,False,False
11349,10.0,False,False
11350,10.0,False,False
11351,10.0,False,False
11352,21.1,False,True
11353,10.0,False,True
11354,5.0,False,False
11355,10.0,False,False
11356,21.1,False,False
11357,5.0,False,True
11358,21.1,False,False
11359,21.1,True,True
11360,21.1,False,False
11361,21.1,True,False
11362,10.0,False,False
11363,1.0,True,False
11364,10.0,True,False
11365,10.0,False,True
11366,10.0,False,False
11367,10.0,False,False
11368,10.0,True,True
11369,10.0,True,False
11370,21.1,True,False
11371,21.1,False,False
11372,5.0,False,False
11373,21.1,False,False
11374,10.0,False,False
11375,21.1,False,False
11376,10.0,False,False
11377,10.0,False,False
11378,1.0,True,False
11379,5.0,False,True
11380,10.0,False,True
11381,1.0,False,False
11382,10.0,False,False
11383,5.0,False,False
11384,10.0,False,False
11385,21.1,False,True
11386,5.0,False,True
11387,10.0,True,False
11388,10.0,False,False
11389,10.0,False,False
11390,10.0,False,True
11391,5.0,True,False
11392,5.0,False,False
11393,21.1,True,False
11394,1.0,True,False
11395,21.1,False,True
11396,5.0,True,True
11397,10.0,False,True
11398,21.1,False,True
11399,21.1,True,False
11400,21.1,False,True
11401,10.0,True,False
11402,5.0,False,False
11403,10.0,False,True
11404,21.1,False,False
11405,21.1,False,False
11406,5.0,False,False
11407,21.1,False,False
11408,5.0,False,False
11409,1.0,True,True
11410,1.0,False,False
11411,21.1,False,False
11412,5.0,False,False
11413,21.1,True,False
11414,10.0,False,False
11415,21.1,True,False
11416,21.1,True,True
11417,21.1,False,False
11418,10.0,False,False
11419,21.1,False,True
11420,21.1,False,True
11421,21.1,True,False
11422,1.0,False,True
11423,1.0,False,False
11424,10.0,False,False
11425,10.0,False,False
11426,5.0,False,False
11427,21.1,False,False
11428,21.1,False,False
11429,5.0,False,False
11430,1.0,False,False
11431,10.0,True,False
11432,10.0,False,False
11433,21.1,False,False
11434,10.0,False,False
11435,21.1,True,False
11436,10.0,False,False
11437,5.0,False,False
11438,1.0,True,False
11439,21.1,False,False
11440,10.0,True,False
11441,21.1,True,True
11442,10.0,False,False
11443,10.0,False,False
11444,10.0,True,False
11445,21.1,False,False
11446,10.0,False,False
11447,21.1,False,False
11448,21.1,True,False
11449,21.1,True,True
11450,21.1,False,False
11451,10.0,False,False
11452,10.0,False,False
11453,10.0,True,False
11454,21.1,False,False
11455,1.0,False,True
11456,10.0,False,False
11457,10.0,False,False
11458,10.0,False,False
11459,10.0,False,False
11460,10.0,False,False
11461,1.0,True,True
11462,5.0,False,False
11463,21.1,False,False
11464,21.1,True,True
11465,5.0,False,False
11466,10.0,True,False
11467,21.1,False,False
11468,21.1,False,True
11469,10.0,False,False
11470,1.0,True,False
11471,10.0,True,True
11472,5.0,True,False
11473,10.0,True,False
11474,21.1,True,False
11475,21.1,False,False
11476,10.0,False,True
11477,10.0,False,False
11478,10.0,True,False
11479,21.1,True,False
11480,10.0,False,False
11481,10.0,False,True
11482,21.1,True,True
11483,10.0,False,False
11484,5.0,True,False
11485,21.1,False,False
11486,21.1,False,True
11487,10.0,True,True
11488,5.0,False,False
11489,10.0,True,False
11490,10.0,True,False
11491,1.0,False,True
11492,10.0,False,True
11493,10.0,False,False
11494,21.1,False,True
11495,10.0,False,False
11496,21.1,False,False
11497,5.0,False,False
11498,21.1,False,True
11499,10.0,False,True
11500,5.0,False,False
11501,10.0,False,False
11502,10.0,False,False
11503,21.1,False,False
11504,21.1,False,True
11505,10.0,False,False
11506,10.0,False,True
11507,21.1,False,False
11508,21.1,False,False
11509,1.0,False,False
11510,21.1,False,False
11511,1.0,True,True
11512,21.1,False,True
11513,21.1,True,False
11514,10.0,False,False
11515,21.1,False,False
11516,5.0,False,False
11517,5.0,False,False
11518,21.1,False,False
11519,1.0,False,False
11520,10.0,False,True
11521,10.0,True,False
11522,21.1,False,False
11523,10.0,False,True
11524,21.1,False,True
11525,10.0,False,True
11526,21.1,False,False
11527,10.0,False,False
11528,1.0,True,False
11529,10.0,False,False
11530,21.1,False,False
11531,1.0,False,False
11532,21.1,False,False
11533,10.0,False,False
11534,10.0,False,True
11535,21.1,False,False
11536,10.0,True,True
11537,21.1,False,False
11538,10.0,False,False
11539,21.1,False,False
11540,10.0,False,False
11541,21.1,False,True
11542,1.0,True,False
11543,10.0,False,False
11544,10.0,False,False
11545,21.1,False,False
11546,21.1,False,True
11547,10.0,False,False
11548,10.0,False,False
11549,21.1,False,True
11550,21.1,True,False
11551,21.1,True,False
11552,10.0,False,False
11553,10.0,False,False
11554,10.0,True,False
11555,1.0,False,False
11556,21.1,True,False
11557,21.1,True,False
11558,21.1,False,False
11559,10.0,False,False
11560,21.1,False,False
11561,10.0,False,False
11562,10.0,False,False
11563,21.1,False,True
11564,21.1,True,False
11565,5.0,False,True
11566,5.0,False,False
11567,5.0,False,False
11568,10.0,False,False
11569,5.0,False,False
11570,10.0,True,False
11571,10.0,True,False
11572,21.1,False,False
11573,21.1,False,False
11574,10.0,False,False
11575,10.0,False,False
11576,21.1,True,True
11577,5.0,False,False
11578,21.1,False,True
11579,21.1,False,True
11580,21.1,False,False
11581,10.0,False,True
11582,10.0,False,False
11583,1.0,True,False
11584,10.0,False,False
11585,10.0,True,False
11586,1.0,True,False
11587,21.1,False,False
11588,21.1,True,False
11589,21.1,False,False
11590,10.0,False,False
11591,10.0,False,False
11592,21.1,False,False
11593,10.0,False,True
11594,21.1,True,True
11595,10.0,False,False
11596,21.1,True,False
11597,10.0,True,True
11598,10.0,False,False
11599,1.0,False,True
11600,21.1,False,False
11601,21.1,True,False
11602,10.0,True,False
11603,21.1,True,True
11604,10.0,True,False
11605,10.0,False,True
11606,10.0,False,False
11607,1.0,False,True
11608,10.0,False,False
11609,21.1,False,False
11610,21.1,True,False
11611,21.1,False,False
11612,21.1,False,True
11613,5.0,True,False
11614,5.0,False,False
11615,5.0,False,False
11616,21.1,False,False
11617,21.1,True,False
11618,10.0,False,False
11619,21.1,False,False
11620,21.1,False,False
11621,10.0,False,False
11622,5.0,False,False
11623,21.1,True,True
11624,1.0,False,False
11625,21.1,False,False
11626,1.0,True,False
11627,5.0,False,True
11628,1.0,False,False
11629,5.0,False,True
11630,5.0,False,False
11631,21.1,False,True
